,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name,surface
5069,H2H 2-2,Jurgen Melzer,18.0,14.0,6326548.0,401336.0,,1.5,Jurgen Melzer,156.0,18.0,2.0,163.0,55.0,168.0,102.0,74.0,66.0,27.0,,,,,,2.0,331.0,91.0,58.0,1.5,2.75,,7-6(3) 6-7(4) 6-4 6-3,Steve Darcis,17.0,1.0,6326548.0,401335.0,,2.75,Steve Darcis,175.0,16.0,4.0,168.0,67.0,163.0,97.0,76.0,66.0,32.0,,,,,,1.0,331.0,73.0,64.0,2011-09-12,https://matchstat.com/tennis/tournaments/m/Belgium%20v%20Austria%20-%20DC%20WG%20-%20PO/2011,Belgium v Austria - DC WG - PO,hard
5070,H2H 6-3,Olivier Rochus,0.0,5.0,6326550.0,401373.0,,,Olivier Rochus,83.0,7.0,2.0,96.0,34.0,86.0,51.0,29.0,35.0,20.0,,,,,,1.0,182.0,35.0,22.0,,,,6-4 6-4 6-3,Jurgen Melzer,11.0,6.0,6326550.0,401374.0,,,Jurgen Melzer,99.0,11.0,5.0,86.0,37.0,96.0,54.0,41.0,42.0,21.0,,,,,,2.0,182.0,42.0,51.0,2011-09-12,https://matchstat.com/tennis/tournaments/m/Belgium%20v%20Austria%20-%20DC%20WG%20-%20PO/2011,Belgium v Austria - DC WG - PO,hard
5071,H2H 1-0,Ruben Bemelmans,2.0,5.0,6326551.0,401375.0,,,Ruben Bemelmans,39.0,3.0,1.0,46.0,10.0,52.0,29.0,21.0,23.0,8.0,,,,,,1.0,98.0,31.0,17.0,,,,6-4 6-3,Alexander Peya,2.0,1.0,6326551.0,401376.0,,,Alexander Peya,59.0,5.0,4.0,52.0,23.0,46.0,28.0,21.0,18.0,15.0,,,,,,2.0,98.0,14.0,20.0,2011-09-12,https://matchstat.com/tennis/tournaments/m/Belgium%20v%20Austria%20-%20DC%20WG%20-%20PO/2011,Belgium v Austria - DC WG - PO,hard
5072,,S Darcis / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6 6-3 6-4 6-4,O Marach / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-12,https://matchstat.com/tennis/tournaments/m/Belgium%20v%20Austria%20-%20DC%20WG%20-%20PO/2011,Belgium v Austria - DC WG - PO,hard
5073,H2H 3-3,Ivan Ljubicic,12.0,5.0,6033314.0,163214.0,,3.25,Ivan Ljubicic,90.0,4.0,2.0,80.0,26.0,110.0,55.0,38.0,55.0,26.0,,,,,,2.0,190.0,,,3.25,1.38,F,6-3 6-7(4) 6-3,Jo-Wilfried Tsonga,14.0,4.0,6033314.0,163213.0,,1.38,Jo-Wilfried Tsonga,100.0,13.0,6.0,110.0,46.0,80.0,43.0,37.0,37.0,17.0,,,,,,1.0,190.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5074,H2H 3-3,Alexandr Dolgopolov,2.0,0.0,6033312.0,163178.0,,3.13,Alexandr Dolgopolov,48.0,1.0,1.0,52.0,13.0,59.0,31.0,23.0,28.0,12.0,,,,,,2.0,111.0,,,3.13,1.43,SF,6-4 6-4,Jo-Wilfried Tsonga,6.0,0.0,6033312.0,163177.0,,1.427,Jo-Wilfried Tsonga,63.0,3.0,3.0,59.0,24.0,52.0,31.0,27.0,21.0,12.0,,,,,,1.0,111.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5075,H2H 2-0,Gilles Muller,18.0,2.0,6033313.0,163170.0,,1.9,Gilles Muller,75.0,1.0,0.0,81.0,20.0,73.0,47.0,42.0,26.0,13.0,,,,,,2.0,154.0,,,1.9,1.98,SF,7-6(3) 7-6(5),Ivan Ljubicic,26.0,2.0,6033313.0,163169.0,,1.98,Ivan Ljubicic,79.0,0.0,0.0,73.0,18.0,81.0,51.0,45.0,30.0,16.0,,,,,,1.0,154.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5076,H2H 4-2,Nicolas Mahut,7.0,3.0,6033308.0,163138.0,,7.0,Nicolas Mahut,77.0,4.0,1.0,84.0,20.0,89.0,57.0,40.0,32.0,17.0,,,,,,2.0,173.0,,,7.0,1.13,QF,4-6 6-3 7-5,Jo-Wilfried Tsonga,20.0,3.0,6033308.0,163137.0,,1.125,Jo-Wilfried Tsonga,96.0,3.0,2.0,89.0,32.0,84.0,54.0,45.0,30.0,19.0,,,,,,1.0,173.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5077,H2H 1-0,Xavier Malisse,0.0,0.0,6033309.0,163140.0,,2.92,Xavier Malisse,20.0,0.0,0.0,27.0,6.0,25.0,10.0,5.0,15.0,9.0,,,,,,2.0,52.0,,,2.92,1.45,QF,6-3 1-0 Retired,Alexandr Dolgopolov,7.0,0.0,6033309.0,163139.0,,1.45,Alexandr Dolgopolov,32.0,4.0,2.0,25.0,11.0,27.0,15.0,14.0,12.0,7.0,,,,,,1.0,52.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5078,H2H 1-0,Igor Sijsling,6.0,3.0,6033310.0,163125.0,,2.95,Igor Sijsling,50.0,1.0,0.0,59.0,16.0,52.0,26.0,20.0,26.0,14.0,,,,,,1.0,111.0,,,2.95,1.44,QF,6-4 6-3,Ivan Ljubicic,13.0,0.0,6033310.0,163126.0,,1.444,Ivan Ljubicic,61.0,7.0,2.0,52.0,18.0,59.0,34.0,26.0,25.0,17.0,,,,,,2.0,111.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5079,H2H 2-7,Richard Gasquet,4.0,0.0,6033311.0,163136.0,,1.333,Richard Gasquet,46.0,6.0,0.0,59.0,14.0,47.0,36.0,29.0,11.0,3.0,,,,,,2.0,106.0,,,1.33,3.55,QF,6-3 6-4,Gilles Muller,11.0,2.0,6033311.0,163135.0,,3.55,Gilles Muller,60.0,4.0,2.0,47.0,15.0,59.0,34.0,28.0,25.0,17.0,,,,,,1.0,106.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5080,H2H 2-0,Mathieu Rodrigues,4.0,2.0,6033300.0,163098.0,,17.0,Mathieu Rodrigues,55.0,1.0,1.0,54.0,16.0,70.0,37.0,25.0,33.0,14.0,,,,,,2.0,124.0,,,17.0,1.03,R16,6-3 6-4,Jo-Wilfried Tsonga,10.0,1.0,6033300.0,163097.0,,1.03,Jo-Wilfried Tsonga,69.0,12.0,3.0,70.0,31.0,54.0,35.0,30.0,19.0,8.0,,,,,,1.0,124.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5081,H2H 9-1,Arnaud Clement,11.0,5.0,6033301.0,163094.0,,2.375,Arnaud Clement,98.0,5.0,2.0,89.0,30.0,114.0,68.0,49.0,46.0,19.0,,,,,,2.0,203.0,,,2.38,1.64,R16,3-6 7-5 6-3,Nicolas Mahut,15.0,3.0,6033301.0,163093.0,,1.64,Nicolas Mahut,105.0,12.0,3.0,114.0,46.0,89.0,59.0,45.0,30.0,14.0,,,,,,1.0,203.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5082,H2H 4-2,Marcos Baghdatis,4.0,2.0,6033302.0,163058.0,,1.98,Marcos Baghdatis,100.0,7.0,1.0,116.0,38.0,92.0,48.0,35.0,44.0,27.0,,,,,,2.0,208.0,,,1.98,1.9,R16,6-7(5) 7-5 6-3,Alexandr Dolgopolov,10.0,6.0,6033302.0,163057.0,,1.9,Alexandr Dolgopolov,108.0,6.0,3.0,92.0,30.0,116.0,61.0,48.0,55.0,30.0,,,,,,1.0,208.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5083,H2H 2-1,Igor Kunitsyn,3.0,2.0,6033303.0,163077.0,,2.26,Igor Kunitsyn,49.0,5.0,2.0,48.0,19.0,62.0,38.0,21.0,24.0,9.0,,,,,,1.0,110.0,,,2.26,1.7,R16,6-4 6-2,Xavier Malisse,5.0,1.0,6033303.0,163078.0,,1.7,Xavier Malisse,61.0,8.0,5.0,62.0,32.0,48.0,24.0,20.0,24.0,9.0,,,,,,2.0,110.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5084,H2H 3-1,Philipp Kohlschreiber,7.0,2.0,6033304.0,163081.0,,1.34,Philipp Kohlschreiber,58.0,1.0,0.0,63.0,16.0,63.0,31.0,23.0,32.0,19.0,,,,,,1.0,126.0,,,1.34,3.5,R16,6-4 7-5,Igor Sijsling,10.0,3.0,6033304.0,163082.0,,3.5,Igor Sijsling,68.0,7.0,2.0,63.0,21.0,63.0,39.0,35.0,24.0,12.0,,,,,,2.0,126.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5085,H2H 1-0,Nicolas Renavand,4.0,0.0,6033305.0,163065.0,,6.1,Nicolas Renavand,52.0,0.0,0.0,57.0,9.0,66.0,42.0,31.0,24.0,12.0,,,,,,1.0,123.0,,,6.1,1.15,R16,7-5 7-5,Ivan Ljubicic,13.0,0.0,6033305.0,163066.0,,1.154,Ivan Ljubicic,71.0,2.0,2.0,66.0,23.0,57.0,33.0,29.0,24.0,19.0,,,,,,2.0,123.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5086,H2H 1-1,Benoit Paire,7.0,3.0,6033306.0,163038.0,,2.85,Benoit Paire,61.0,0.0,0.0,68.0,18.0,64.0,30.0,22.0,34.0,21.0,,,,,,2.0,132.0,,,2.85,1.47,R16,7-6(5) 6-4,Gilles Muller,12.0,2.0,6033306.0,163037.0,,1.47,Gilles Muller,71.0,1.0,1.0,64.0,21.0,68.0,42.0,37.0,26.0,13.0,,,,,,1.0,132.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5087,H2H 9-2,Olivier Rochus,0.0,1.0,6033307.0,163099.0,,5.1,Olivier Rochus,36.0,1.0,0.0,49.0,13.0,47.0,27.0,11.0,20.0,12.0,,,,,,1.0,96.0,,,5.1,1.2,R16,6-2 6-1,Richard Gasquet,10.0,3.0,6033307.0,163100.0,,1.2,Richard Gasquet,60.0,6.0,4.0,47.0,24.0,49.0,31.0,28.0,18.0,8.0,,,,,,2.0,96.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5088,H2H 1-0,Mikhail Kukushkin,4.0,3.0,6033285.0,162947.0,,1.43,Mikhail Kukushkin,92.0,10.0,4.0,95.0,40.0,90.0,47.0,30.0,43.0,22.0,,,,,,1.0,185.0,,,1.43,3.0,R32,6-2 3-6 6-4,Mathieu Rodrigues,1.0,4.0,6033285.0,162948.0,,3.0,Mathieu Rodrigues,93.0,14.0,5.0,90.0,38.0,95.0,48.0,33.0,47.0,22.0,,,,,,2.0,185.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5089,H2H 1-0,Diego Junqueira,1.0,0.0,6033286.0,162970.0,,7.0,Diego Junqueira,33.0,0.0,0.0,42.0,6.0,48.0,34.0,21.0,14.0,6.0,,,,,,2.0,90.0,,,7.0,1.13,R32,6-3 6-2,Nicolas Mahut,7.0,2.0,6033286.0,162969.0,,1.125,Nicolas Mahut,57.0,6.0,3.0,48.0,21.0,42.0,27.0,25.0,15.0,11.0,,,,,,1.0,90.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5090,H2H 5-1,Michael Llodra,7.0,3.0,6033287.0,163050.0,,1.39,Michael Llodra,54.0,4.0,1.0,62.0,20.0,56.0,41.0,28.0,15.0,6.0,,,,,,2.0,118.0,,,1.39,3.2,R32,6-3 6-4,Arnaud Clement,3.0,1.0,6033287.0,163049.0,,3.2,Arnaud Clement,64.0,6.0,3.0,56.0,22.0,62.0,29.0,20.0,33.0,22.0,,,,,,1.0,118.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5091,H2H 4-0,Matthias Bachinger,5.0,2.0,6033289.0,162865.0,,4.45,Matthias Bachinger,49.0,1.0,0.0,55.0,13.0,61.0,38.0,26.0,23.0,10.0,,,,,,1.0,116.0,,,4.45,1.24,R32,7-5 6-2,Marcos Baghdatis,3.0,0.0,6033289.0,162866.0,,1.24,Marcos Baghdatis,67.0,7.0,3.0,61.0,25.0,55.0,32.0,28.0,23.0,14.0,,,,,,2.0,116.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5092,H2H 1-0,Kenny De Schepper,15.0,7.0,6033290.0,163036.0,,2.54,Kenny De Schepper,103.0,2.0,2.0,98.0,32.0,118.0,67.0,49.0,51.0,22.0,,,,,,2.0,216.0,,,2.54,1.57,R32,7-5 5-7 6-4,Igor Kunitsyn,1.0,0.0,6033290.0,163035.0,,1.571,Igor Kunitsyn,113.0,14.0,3.0,118.0,47.0,98.0,64.0,47.0,34.0,19.0,,,,,,1.0,216.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5093,H2H 4-0,Michael Berrer,8.0,3.0,6033291.0,162971.0,,2.26,Michael Berrer,81.0,2.0,1.0,80.0,22.0,83.0,49.0,39.0,34.0,20.0,,,,,,1.0,163.0,,,2.26,1.7,R32,6-4 3-6 6-4,Xavier Malisse,12.0,1.0,6033291.0,162972.0,,1.7,Xavier Malisse,82.0,7.0,2.0,83.0,24.0,80.0,46.0,36.0,34.0,22.0,,,,,,2.0,163.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5094,H2H 1-0,Jonathan Dasnieres de Veigy,3.0,0.0,6033292.0,163024.0,,6.7,Jonathan Dasnieres de Veigy,66.0,5.0,0.0,79.0,23.0,53.0,38.0,34.0,15.0,9.0,,,,,,2.0,132.0,,,6.7,1.13,R32,6-4 7-6(4),Philipp Kohlschreiber,10.0,5.0,6033292.0,163023.0,,1.133,Philipp Kohlschreiber,66.0,1.0,1.0,53.0,10.0,79.0,45.0,35.0,34.0,21.0,,,,,,1.0,132.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5095,H2H 1-0,Grigor Dimitrov,1.0,2.0,6033293.0,162950.0,,1.35,Grigor Dimitrov,33.0,2.0,0.0,42.0,9.0,46.0,35.0,20.0,11.0,4.0,,,,,,2.0,88.0,,,1.35,3.45,R32,6-2 6-2,Igor Sijsling,10.0,2.0,6033293.0,162949.0,,3.45,Igor Sijsling,55.0,6.0,4.0,46.0,22.0,42.0,24.0,22.0,18.0,11.0,,,,,,1.0,88.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5096,H2H 1-0,Tobias Kamke,4.0,6.0,6033294.0,162973.0,,1.34,Tobias Kamke,68.0,10.0,3.0,70.0,28.0,78.0,35.0,21.0,43.0,19.0,,,,,,1.0,148.0,,,1.34,3.5,R32,7-5 6-4,Nicolas Renavand,8.0,2.0,6033294.0,162974.0,,3.5,Nicolas Renavand,80.0,7.0,5.0,78.0,38.0,70.0,49.0,32.0,21.0,10.0,,,,,,2.0,148.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5097,H2H 1-3,Philipp Petzschner,5.0,0.0,6033296.0,162896.0,,1.96,Philipp Petzschner,82.0,6.0,1.0,93.0,31.0,67.0,46.0,36.0,21.0,15.0,,,,,,2.0,160.0,,,1.96,1.92,R32,7-6(2) 7-6(5),Gilles Muller,8.0,2.0,6033296.0,162895.0,,1.92,Gilles Muller,78.0,1.0,1.0,67.0,16.0,93.0,54.0,46.0,39.0,16.0,,,,,,1.0,160.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5098,H2H 2-1,Andrey Golubev,2.0,1.0,6033297.0,162924.0,,1.72,Andrey Golubev,48.0,1.0,1.0,50.0,12.0,70.0,46.0,24.0,24.0,12.0,,,,,,2.0,120.0,,,1.72,2.22,R32,7-5 6-2,Benoit Paire,8.0,2.0,6033297.0,162923.0,,2.22,Benoit Paire,72.0,10.0,4.0,70.0,34.0,50.0,26.0,22.0,24.0,16.0,,,,,,1.0,120.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5099,H2H 2-0,Stephane Robert,0.0,0.0,6033298.0,162976.0,,2.2,Stephane Robert,43.0,5.0,0.0,58.0,19.0,47.0,18.0,12.0,29.0,12.0,,,,,,2.0,105.0,,,2.2,1.74,R32,6-1 6-3,Olivier Rochus,0.0,0.0,6033298.0,162975.0,,1.74,Olivier Rochus,62.0,5.0,4.0,47.0,23.0,58.0,37.0,29.0,21.0,10.0,,,,,,1.0,105.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5100,,L Dlouhy / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-4 7-6(7),J Murray / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5101,,A Clement / K De Schepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-4 6-3,J Murray / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5102,,C Fleming / R Hutchins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,1-6 6-4 [10-6],L Dlouhy / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5103,,C Kas / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 7-6(3),A Clement / K De Schepper,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5104,,P Herbert / N Renavand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 6-3 [10-5],J Murray / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5105,,A Shamasdin / I Zelenay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-4 7-5,C Fleming / R Hutchins,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5106,,M Kohlmann / A Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(5) 6-4,L Dlouhy / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5107,,D Junqueira / S Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(2) 7-6(4),C Kas / A Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5108,,J Delgado / J Marray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 4-6 [10-7],A Clement / K De Schepper,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5109,,P Hanley / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,7-6(4) 7-6(5),P Herbert / N Renavand,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5110,,O Rochus / M Zverev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-2,J Murray / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5111,,M Kukushkin / F Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-3,A Shamasdin / I Zelenay,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5112,,M Bachinger / T Kamke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,WO,C Fleming / R Hutchins,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5113,,J Cerretani / P Marx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 7-5,M Kohlmann / A Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5114,,I Ljubicic / L Zovko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,L Dlouhy / M Melo,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5115,H2H 1-1,Mischa Zverev,5.0,3.0,6033280.0,162857.0,,,Mischa Zverev,65.0,6.0,3.0,55.0,23.0,85.0,59.0,37.0,26.0,5.0,,,,,,1.0,140.0,,,,,FQ,6-3 7-5,Mathieu Rodrigues,3.0,2.0,6033280.0,162858.0,,,Mathieu Rodrigues,75.0,15.0,6.0,85.0,43.0,55.0,27.0,18.0,28.0,14.0,,,,,,2.0,140.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5116,H2H 1-1,Michael Ryderstedt,10.0,0.0,6033281.0,162860.0,,,Michael Ryderstedt,89.0,6.0,2.0,93.0,25.0,97.0,74.0,48.0,23.0,16.0,,,,,,2.0,190.0,,,,,FQ,7-6(4) 4-6 6-2,Igor Sijsling,21.0,0.0,6033281.0,162859.0,,,Igor Sijsling,101.0,8.0,3.0,97.0,33.0,93.0,60.0,47.0,33.0,21.0,,,,,,1.0,190.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5117,H2H 1-0,Frank Moser,2.0,2.0,6033282.0,162861.0,,,Frank Moser,75.0,6.0,2.0,71.0,26.0,85.0,45.0,34.0,40.0,15.0,,,,,,1.0,156.0,,,,,FQ,6-4 7-6(5),Nicolas Renavand,1.0,1.0,6033282.0,162862.0,,,Nicolas Renavand,81.0,12.0,3.0,85.0,36.0,71.0,35.0,24.0,36.0,21.0,,,,,,2.0,156.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5118,H2H 1-0,Yann Marti,4.0,5.0,6033283.0,162864.0,,,Yann Marti,101.0,13.0,4.0,108.0,43.0,101.0,46.0,31.0,55.0,27.0,,,,,,2.0,209.0,,,,,FQ,6-3 6-7(2) 6-4,Jonathan Dasnieres de Veigy,1.0,7.0,6033283.0,162863.0,,,Jonathan Dasnieres de Veigy,108.0,7.0,6.0,101.0,43.0,108.0,62.0,45.0,46.0,20.0,,,,,,1.0,209.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5119,H2H 1-0,Kevin Botti,1.0,5.0,6033273.0,162785.0,,,Kevin Botti,30.0,3.0,0.0,34.0,5.0,56.0,28.0,19.0,28.0,6.0,,,,,,1.0,90.0,,,,,SFQ,6-2 6-1,Mathieu Rodrigues,3.0,0.0,6033273.0,162786.0,,,Mathieu Rodrigues,60.0,12.0,5.0,56.0,31.0,34.0,24.0,22.0,10.0,7.0,,,,,,2.0,90.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5120,H2H 1-0,Andre Sa,6.0,3.0,6033274.0,162810.0,,,Andre Sa,64.0,4.0,1.0,76.0,26.0,63.0,36.0,30.0,27.0,8.0,,,,,,2.0,139.0,,,,,SFQ,7-6(5) 6-3,Igor Sijsling,9.0,0.0,6033274.0,162809.0,,,Igor Sijsling,75.0,4.0,2.0,63.0,25.0,76.0,46.0,37.0,30.0,13.0,,,,,,1.0,139.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5121,H2H 1-0,Adil Shamasdin,5.0,3.0,6033275.0,162795.0,,,Adil Shamasdin,18.0,0.0,0.0,27.0,3.0,45.0,25.0,9.0,20.0,6.0,,,,,,1.0,72.0,,,,,SFQ,6-0 6-0,Michael Ryderstedt,4.0,1.0,6033275.0,162796.0,,,Michael Ryderstedt,54.0,9.0,6.0,45.0,30.0,27.0,16.0,15.0,11.0,9.0,,,,,,2.0,72.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5122,H2H 1-0,Conor Niland,1.0,5.0,6033276.0,162839.0,,,Conor Niland,47.0,2.0,2.0,52.0,18.0,55.0,39.0,27.0,16.0,2.0,,,,,,1.0,107.0,,,,,SFQ,6-3 6-4,Frank Moser,5.0,3.0,6033276.0,162840.0,,,Frank Moser,60.0,7.0,4.0,55.0,26.0,52.0,25.0,20.0,27.0,14.0,,,,,,2.0,107.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5123,H2H 3-0,Tristan Lamasine,4.0,5.0,6033277.0,162851.0,,,Tristan Lamasine,48.0,4.0,0.0,57.0,13.0,59.0,35.0,26.0,24.0,9.0,,,,,,1.0,116.0,,,,,SFQ,7-5 6-2,Nicolas Renavand,10.0,2.0,6033277.0,162852.0,,,Nicolas Renavand,68.0,6.0,3.0,59.0,24.0,57.0,38.0,32.0,19.0,12.0,,,,,,2.0,116.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5124,H2H 1-0,Alexander Zverev,0.0,3.0,6033278.0,162830.0,,,Alexander Zverev,34.0,2.0,0.0,48.0,15.0,45.0,24.0,9.0,21.0,10.0,,,,,,2.0,93.0,,,,,SFQ,6-1 6-1,Jonathan Dasnieres de Veigy,5.0,1.0,6033278.0,162829.0,,,Jonathan Dasnieres de Veigy,59.0,6.0,5.0,45.0,26.0,48.0,29.0,20.0,19.0,13.0,,,,,,1.0,93.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
5125,H2H 1-0,Tristan Gabriel,2.0,3.0,6033279.0,162841.0,,,Tristan Gabriel,48.0,1.0,1.0,49.0,14.0,66.0,36.0,24.0,30.0,10.0,,,,,,1.0,115.0,,,,,SFQ,6-2 6-4,Yann Marti,0.0,5.0,6033279.0,162842.0,,,Yann Marti,67.0,7.0,4.0,66.0,32.0,49.0,27.0,23.0,22.0,12.0,,,,,,2.0,115.0,,,2011-09-19,https://matchstat.com/tennis/tournaments/m/Metz/2011,Metz,hard
