,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,surface
5160,H2H 1-0,Warut Korkiatthaworn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-0 6-0,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5161,H2H 2-0,James Ward,5.0,2.0,5966763.0,148806.0,,2.64,James Ward,60.0,4.0,0.0,67.0,14.0,63.0,40.0,32.0,23.0,14.0,,,,,,2.0,130.0,,,2.64,1.5,QFQ,6-4 7-6(6),2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Konstantin Kravchuk,11.0,1.0,5966763.0,148805.0,,1.5,Konstantin Kravchuk,70.0,1.0,1.0,63.0,17.0,67.0,42.0,39.0,25.0,14.0,,,,,,1.0,130.0,,,hard
5162,H2H 2-0,Kittiphong Wachiramanowong,1.0,3.0,5966764.0,148793.0,,,Kittiphong Wachiramanowong,34.0,3.0,1.0,45.0,16.0,47.0,28.0,11.0,19.0,7.0,,,,,,1.0,92.0,,,,,QFQ,6-0 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Peter Gojowczyk,5.0,0.0,5966764.0,148794.0,,,Peter Gojowczyk,58.0,12.0,6.0,47.0,29.0,45.0,30.0,21.0,15.0,8.0,,,,,,2.0,92.0,,,hard
5163,H2H 1-0,Daniel King-Turner,14.0,0.0,5966765.0,148796.0,,,Daniel King-Turner,63.0,4.0,2.0,61.0,19.0,82.0,49.0,34.0,33.0,10.0,,,,,,2.0,143.0,,,,,QFQ,7-5 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Dmitry Tursunov,1.0,2.0,5966765.0,148795.0,,,Dmitry Tursunov,80.0,8.0,4.0,82.0,38.0,61.0,39.0,27.0,22.0,15.0,,,,,,1.0,143.0,,,hard
5164,H2H 1-0,Phassawit Burapharitta,3.0,3.0,5966766.0,148797.0,,,Phassawit Burapharitta,39.0,4.0,1.0,48.0,14.0,52.0,33.0,18.0,19.0,7.0,,,,,,1.0,100.0,,,,,QFQ,6-1 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Marinko Matosevic,2.0,0.0,5966766.0,148798.0,,,Marinko Matosevic,61.0,10.0,5.0,52.0,27.0,48.0,32.0,25.0,16.0,9.0,,,,,,2.0,100.0,,,hard
5165,H2H 1-0,Josh Goodall,13.0,1.0,5966767.0,148808.0,,,Josh Goodall,94.0,3.0,1.0,96.0,29.0,108.0,59.0,44.0,49.0,21.0,,,,,,2.0,204.0,,,,,QFQ,6-7(7) 6-4 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Ivan Dodig,23.0,3.0,5966767.0,148807.0,,,Ivan Dodig,110.0,11.0,4.0,108.0,43.0,96.0,66.0,51.0,30.0,16.0,,,,,,1.0,204.0,,,hard
5166,H2H 1-0,Sebastian Rieschick,7.0,3.0,5966768.0,148813.0,,1.92,Sebastian Rieschick,102.0,10.0,1.0,110.0,36.0,102.0,69.0,50.0,33.0,16.0,,,,,,1.0,212.0,,,1.92,1.9,QFQ,6-7(4) 7-5 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Frederik Nielsen,4.0,2.0,5966768.0,148814.0,,1.9,Frederik Nielsen,110.0,6.0,3.0,102.0,36.0,110.0,83.0,54.0,27.0,20.0,,,,,,2.0,212.0,,,hard
5167,H2H 1-0,Sonchat Ratiwatana,1.0,3.0,5966769.0,781785.0,,,Sonchat Ratiwatana,10.0,0.0,0.0,14.0,2.0,18.0,8.0,6.0,10.0,2.0,,,,,,2.0,32.0,,,,,QFQ,5-1 Retired,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Tsung-Hua Yang,1.0,0.0,5966769.0,781784.0,,,Tsung-Hua Yang,22.0,3.0,2.0,18.0,10.0,14.0,12.0,10.0,2.0,2.0,,,,,,1.0,32.0,,,hard
5168,H2H 1-0,Sanchai Ratiwatana,2.0,1.0,5966770.0,148815.0,,,Sanchai Ratiwatana,64.0,1.0,1.0,67.0,22.0,72.0,49.0,31.0,23.0,11.0,,,,,,1.0,139.0,,,,,QFQ,6-3 7-5,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Peter Polansky,4.0,1.0,5966770.0,148816.0,,,Peter Polansky,75.0,4.0,3.0,72.0,30.0,67.0,45.0,33.0,22.0,12.0,,,,,,2.0,139.0,,,hard
5169,H2H 1-0,Denis Gremelmayr,7.0,2.0,5966771.0,147795.0,,1.18,Denis Gremelmayr,53.0,5.0,0.0,51.0,13.0,67.0,45.0,26.0,22.0,14.0,,,,,,1.0,118.0,,,1.18,5.05,QFQ,6-4 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Evgeny Kirillov,8.0,1.0,5966771.0,147796.0,,5.05,Evgeny Kirillov,65.0,9.0,3.0,67.0,27.0,51.0,38.0,32.0,13.0,6.0,,,,,,2.0,118.0,,,hard
5170,H2H 1-0,Alexander Kudryavtsev,1.0,0.0,5966772.0,147797.0,,,Alexander Kudryavtsev,45.0,2.0,1.0,43.0,17.0,48.0,36.0,22.0,12.0,6.0,,,,,,1.0,91.0,,,,,QFQ,6-7(7) 0-0 Retired,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Dane Chuntraruk,7.0,2.0,5966772.0,147798.0,,,Dane Chuntraruk,46.0,4.0,1.0,48.0,20.0,43.0,27.0,19.0,16.0,7.0,,,,,,2.0,91.0,,,hard
5171,H2H 1-1,Perakiat Siriluethaiwattana,3.0,3.0,5966773.0,148799.0,,,Perakiat Siriluethaiwattana,89.0,6.0,2.0,89.0,27.0,98.0,64.0,43.0,34.0,19.0,,,,,,1.0,187.0,,,,,QFQ,4-6 6-4 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Pongsiri Niroj,12.0,1.0,5966773.0,148800.0,,,Pongsiri Niroj,98.0,10.0,3.0,98.0,36.0,89.0,58.0,47.0,31.0,15.0,,,,,,2.0,187.0,,,hard
5172,H2H 1-0,Adirek Khundarnpinitvon,2.0,1.0,5966774.0,148801.0,,,Adirek Khundarnpinitvon,20.0,0.0,0.0,27.0,3.0,47.0,33.0,13.0,14.0,4.0,,,,,,1.0,74.0,,,,,QFQ,6-1 6-0,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Ruben Bemelmans,4.0,0.0,5966774.0,148802.0,,,Ruben Bemelmans,54.0,10.0,6.0,47.0,30.0,27.0,19.0,17.0,8.0,7.0,,,,,,2.0,74.0,,,hard
5173,H2H 1-0,Thiago Alves,4.0,2.0,5966775.0,781782.0,,,Thiago Alves,49.0,6.0,1.0,63.0,21.0,59.0,40.0,23.0,19.0,5.0,,,,,,1.0,122.0,,,,,QFQ,6-3 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Ryler DeHeart,15.0,1.0,5966775.0,781783.0,,,Ryler DeHeart,73.0,9.0,4.0,59.0,31.0,63.0,39.0,27.0,24.0,15.0,,,,,,2.0,122.0,,,hard
5174,H2H 1-0,Weerapat Doakmaiklee,1.0,1.0,5966776.0,148818.0,,,Weerapat Doakmaiklee,32.0,6.0,2.0,43.0,14.0,45.0,23.0,9.0,22.0,9.0,,,,,,2.0,88.0,,,,,QFQ,6-0 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Yuichi Sugita,2.0,5.0,5966776.0,148817.0,,,Yuichi Sugita,56.0,9.0,6.0,45.0,27.0,43.0,25.0,20.0,18.0,9.0,,,,,,1.0,88.0,,,hard
5175,H2H 1-0,Kong Pop Lertchai,9.0,1.0,5966777.0,148804.0,,,Kong Pop Lertchai,61.0,6.0,2.0,67.0,23.0,70.0,47.0,29.0,23.0,9.0,,,,,,2.0,137.0,,,,,QFQ,6-2 7-6(4),2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Warut Korkiatthaworn,4.0,3.0,5966777.0,148803.0,,,Warut Korkiatthaworn,76.0,8.0,4.0,70.0,32.0,67.0,43.0,29.0,24.0,15.0,,,,,,1.0,137.0,,,hard
5176,H2H 3-1,Matthew Ebden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 4-6 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Bangkok/2010,Bangkok,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5177,H2H 6-1,Andrey Golubev,4.0,2.0,5965335.0,149051.0,,2.64,Andrey Golubev,96.0,4.0,2.0,102.0,31.0,106.0,62.0,37.0,44.0,28.0,,,,,,1.0,208.0,,,2.64,1.55,F,6-7(7) 6-2 7-6(3),2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Mikhail Youzhny,1.0,4.0,5965335.0,149052.0,,1.55,Mikhail Youzhny,112.0,6.0,4.0,106.0,41.0,102.0,61.0,46.0,41.0,25.0,,,,,,2.0,208.0,,,hard
5178,H2H 1-1,David Ferrer,0.0,0.0,5965333.0,781803.0,,1.43,David Ferrer,72.0,2.0,1.0,70.0,19.0,85.0,64.0,42.0,21.0,11.0,,,,,,2.0,155.0,,,1.43,3.1,SF,7-5 7-6(4),2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Andrey Golubev,4.0,2.0,5965333.0,781802.0,,3.1,Andrey Golubev,83.0,9.0,2.0,85.0,32.0,70.0,44.0,32.0,26.0,19.0,,,,,,1.0,155.0,,,hard
5179,H2H 3-1,Igor Andreev,3.0,7.0,5965334.0,149006.0,,3.25,Igor Andreev,56.0,4.0,2.0,61.0,16.0,74.0,42.0,25.0,32.0,15.0,,,,,,2.0,135.0,,,3.25,1.4,SF,3-6 6-0 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Mikhail Youzhny,3.0,2.0,5965334.0,149005.0,,1.4,Mikhail Youzhny,79.0,11.0,5.0,74.0,34.0,61.0,43.0,33.0,18.0,12.0,,,,,,1.0,135.0,,,hard
5180,H2H 1-0,Robin Soderling,5.0,6.0,5965329.0,148981.0,,1.17,Robin Soderling,47.0,4.0,0.0,52.0,15.0,60.0,32.0,23.0,28.0,9.0,,,,,,1.0,112.0,,,1.17,5.9,QF,6-3 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Andrey Golubev,6.0,1.0,5965329.0,148982.0,,5.9,Andrey Golubev,65.0,8.0,4.0,60.0,28.0,52.0,28.0,21.0,24.0,16.0,,,,,,2.0,112.0,,,hard
5181,H2H 7-7,Tomas Berdych,5.0,3.0,5965330.0,781794.0,,1.85,Tomas Berdych,90.0,8.0,2.0,101.0,33.0,80.0,42.0,33.0,38.0,24.0,,,,,,1.0,181.0,,,1.85,2.08,QF,4-6 7-5 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,David Ferrer,5.0,1.0,5965330.0,781795.0,,2.08,David Ferrer,91.0,3.0,3.0,80.0,23.0,101.0,68.0,47.0,33.0,21.0,,,,,,2.0,181.0,,,hard
5182,H2H 4-3,Marcos Baghdatis,6.0,5.0,5965331.0,148975.0,,2.26,Marcos Baghdatis,95.0,9.0,4.0,112.0,44.0,92.0,48.0,33.0,44.0,18.0,,,,,,1.0,204.0,,,2.26,1.72,QF,6-7(5) 7-5 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Mikhail Youzhny,4.0,6.0,5965331.0,148976.0,,1.72,Mikhail Youzhny,109.0,11.0,7.0,92.0,41.0,112.0,66.0,47.0,46.0,21.0,,,,,,2.0,204.0,,,hard
5183,H2H 1-2,Milos Raonic,6.0,5.0,5965332.0,148969.0,,3.15,Milos Raonic,62.0,3.0,1.0,70.0,18.0,73.0,39.0,28.0,34.0,16.0,,,,,,1.0,143.0,,,3.15,1.42,QF,6-1 3-6 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Igor Andreev,2.0,2.0,5965332.0,148970.0,,1.42,Igor Andreev,81.0,5.0,3.0,73.0,29.0,70.0,43.0,32.0,27.0,20.0,,,,,,2.0,143.0,,,hard
5184,H2H 1-0,Edouard Roger-Vasselin,4.0,5.0,5965321.0,148938.0,,7.5,Edouard Roger-Vasselin,35.0,2.0,0.0,38.0,11.0,60.0,30.0,15.0,30.0,9.0,,,,,,2.0,98.0,,,7.5,1.12,R16,6-0 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Robin Soderling,4.0,2.0,5965321.0,148937.0,,1.12,Robin Soderling,63.0,14.0,6.0,60.0,36.0,38.0,20.0,16.0,18.0,11.0,,,,,,1.0,98.0,,,hard
5185,H2H 1-0,Kevin Anderson,6.0,3.0,5965322.0,148931.0,,1.91,Kevin Anderson,65.0,2.0,2.0,68.0,23.0,68.0,45.0,33.0,23.0,9.0,,,,,,1.0,136.0,,,1.91,2.0,R16,6-4 7-6(4),2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Andrey Golubev,3.0,3.0,5965322.0,148932.0,,2.0,Andrey Golubev,71.0,5.0,3.0,68.0,26.0,68.0,42.0,32.0,26.0,13.0,,,,,,2.0,136.0,,,hard
5186,H2H 5-0,Denis Istomin,5.0,0.0,5965323.0,148940.0,,3.25,Denis Istomin,49.0,3.0,2.0,43.0,12.0,73.0,47.0,26.0,26.0,11.0,,,,,,2.0,116.0,,,3.25,1.4,R16,6-4 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Tomas Berdych,7.0,1.0,5965323.0,148939.0,,1.4,Tomas Berdych,67.0,11.0,5.0,73.0,36.0,43.0,24.0,20.0,19.0,11.0,,,,,,1.0,116.0,,,hard
5187,H2H 1-0,Yuki Bhambri,2.0,6.0,5965324.0,781792.0,,13.5,Yuki Bhambri,32.0,2.0,2.0,38.0,12.0,50.0,31.0,15.0,19.0,5.0,,,,,,1.0,88.0,,,13.5,1.05,R16,6-2 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,David Ferrer,0.0,2.0,5965324.0,781793.0,,1.05,David Ferrer,56.0,9.0,6.0,50.0,30.0,38.0,24.0,21.0,14.0,5.0,,,,,,2.0,88.0,,,hard
5188,H2H 2-0,Santiago Giraldo,5.0,0.0,5965325.0,148888.0,,3.85,Santiago Giraldo,69.0,3.0,2.0,67.0,21.0,85.0,50.0,32.0,35.0,16.0,,,,,,2.0,152.0,,,3.85,1.31,R16,7-5 7-5,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Marcos Baghdatis,10.0,3.0,5965325.0,148887.0,,1.31,Marcos Baghdatis,83.0,9.0,4.0,85.0,37.0,67.0,39.0,31.0,28.0,15.0,,,,,,1.0,152.0,,,hard
5189,H2H 3-1,Alexandr Dolgopolov,13.0,3.0,5965326.0,148873.0,,3.15,Alexandr Dolgopolov,88.0,10.0,2.0,99.0,33.0,84.0,48.0,36.0,36.0,19.0,,,,,,1.0,183.0,,,3.15,1.42,R16,6-1 5-7 7-5,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Mikhail Youzhny,10.0,2.0,5965326.0,148874.0,,1.42,Mikhail Youzhny,95.0,6.0,4.0,84.0,29.0,99.0,65.0,50.0,34.0,16.0,,,,,,2.0,183.0,,,hard
5190,H2H 3-0,Sergiy Stakhovsky,8.0,6.0,5965327.0,148877.0,,1.45,Sergiy Stakhovsky,116.0,3.0,0.0,122.0,35.0,118.0,76.0,60.0,42.0,21.0,,,,,,1.0,240.0,,,1.45,2.98,R16,6-7(8) 7-6(9) 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Milos Raonic,15.0,6.0,5965327.0,148878.0,,2.98,Milos Raonic,124.0,9.0,2.0,118.0,37.0,122.0,75.0,60.0,47.0,27.0,,,,,,2.0,240.0,,,hard
5191,H2H 2-3,Nikolay Davydenko,6.0,6.0,5965328.0,148900.0,,1.33,Nikolay Davydenko,112.0,9.0,4.0,116.0,46.0,109.0,59.0,45.0,50.0,21.0,,,,,,2.0,225.0,,,1.33,3.7,R16,7-6(5) 5-7 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Igor Andreev,7.0,1.0,5965328.0,148899.0,,3.7,Igor Andreev,113.0,12.0,4.0,109.0,43.0,116.0,68.0,48.0,48.0,22.0,,,,,,1.0,225.0,,,hard
5192,H2H 1-0,Frantisek Cermak,1.0,7.0,5965306.0,148871.0,,5.2,Frantisek Cermak,38.0,1.0,1.0,48.0,16.0,52.0,21.0,15.0,31.0,7.0,,,,,,1.0,100.0,,,5.2,1.2,R32,6-0 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Edouard Roger-Vasselin,4.0,2.0,5965306.0,148872.0,,1.2,Edouard Roger-Vasselin,62.0,8.0,5.0,52.0,30.0,48.0,22.0,18.0,26.0,14.0,,,,,,2.0,100.0,,,hard
5193,H2H 1-1,Alejandro Falla,0.0,4.0,5965307.0,147835.0,,2.36,Alejandro Falla,82.0,3.0,2.0,83.0,27.0,93.0,52.0,36.0,41.0,19.0,,,,,,1.0,176.0,,,2.36,1.67,R32,6-1 3-6 7-5,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Kevin Anderson,7.0,1.0,5965307.0,147836.0,,1.67,Kevin Anderson,94.0,7.0,4.0,93.0,38.0,83.0,53.0,39.0,30.0,17.0,,,,,,2.0,176.0,,,hard
5194,H2H 1-0,Yen-Hsun Lu,1.0,6.0,5965308.0,147841.0,,2.3,Yen-Hsun Lu,52.0,0.0,0.0,55.0,14.0,64.0,36.0,24.0,28.0,14.0,,,,,,1.0,119.0,,,2.3,1.7,R32,7-5 6-2,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Andrey Golubev,3.0,1.0,5965308.0,147842.0,,1.7,Andrey Golubev,67.0,8.0,3.0,64.0,26.0,55.0,29.0,25.0,26.0,16.0,,,,,,2.0,119.0,,,hard
5195,H2H 2-0,Marsel Khamdamov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,2-6 6-3 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Denis Istomin,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5196,H2H 1-0,Yew-Ming Si,1.0,1.0,5965311.0,147853.0,,4.96,Yew-Ming Si,22.0,1.0,1.0,37.0,12.0,35.0,25.0,9.0,10.0,1.0,,,,,,1.0,72.0,,,4.96,1.22,R32,6-2 6-0,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Yuki Bhambri,1.0,3.0,5965311.0,147854.0,,1.222,Yuki Bhambri,50.0,6.0,6.0,35.0,25.0,37.0,27.0,20.0,10.0,5.0,,,,,,2.0,72.0,,,hard
5197,H2H 3-2,Bernard Tomic,3.0,2.0,5965312.0,781790.0,,7.5,Bernard Tomic,62.0,6.0,2.0,64.0,25.0,74.0,49.0,31.0,25.0,6.0,,,,,,1.0,138.0,,,7.5,1.12,R32,6-3 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,David Ferrer,3.0,3.0,5965312.0,781791.0,,1.12,David Ferrer,76.0,14.0,5.0,74.0,37.0,64.0,33.0,25.0,31.0,14.0,,,,,,2.0,138.0,,,hard
5198,H2H 4-1,Kei Nishikori,0.0,5.0,5965313.0,147894.0,,3.4,Kei Nishikori,26.0,3.0,0.0,45.0,12.0,37.0,23.0,9.0,14.0,5.0,,,,,,2.0,82.0,,,3.4,1.38,R32,6-1 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Marcos Baghdatis,8.0,1.0,5965313.0,147893.0,,1.38,Marcos Baghdatis,56.0,6.0,5.0,37.0,23.0,45.0,26.0,23.0,19.0,10.0,,,,,,1.0,82.0,,,hard
5199,H2H 1-0,Michal Przysiezny,5.0,5.0,5965314.0,147833.0,,2.8,Michal Przysiezny,60.0,4.0,2.0,67.0,26.0,67.0,23.0,16.0,44.0,18.0,,,,,,1.0,134.0,,,2.8,1.5,R32,7-6(8) 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Santiago Giraldo,5.0,6.0,5965314.0,147834.0,,1.5,Santiago Giraldo,74.0,6.0,4.0,67.0,33.0,67.0,37.0,28.0,30.0,13.0,,,,,,2.0,134.0,,,hard
5200,H2H 1-1,Laurent Recouderc,0.0,1.0,5965315.0,147880.0,,4.45,Laurent Recouderc,31.0,4.0,1.0,42.0,10.0,50.0,24.0,14.0,26.0,7.0,,,,,,2.0,92.0,,,4.45,1.25,R32,6-3 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Alexandr Dolgopolov,4.0,1.0,5965315.0,147879.0,,1.25,Alexandr Dolgopolov,61.0,8.0,5.0,50.0,29.0,42.0,23.0,19.0,19.0,13.0,,,,,,1.0,92.0,,,hard
5201,H2H 2-0,Michael Russell,0.0,4.0,5965317.0,147844.0,,3.4,Michael Russell,102.0,10.0,5.0,104.0,42.0,100.0,73.0,47.0,27.0,13.0,,,,,,2.0,204.0,,,3.4,1.38,R32,2-6 7-6(4) 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Sergiy Stakhovsky,12.0,5.0,5965317.0,147843.0,,1.38,Sergiy Stakhovsky,102.0,15.0,4.0,100.0,40.0,104.0,58.0,44.0,46.0,18.0,,,,,,1.0,204.0,,,hard
5202,H2H 1-0,Igor Kunitsyn,0.0,2.0,5965318.0,147881.0,,1.63,Igor Kunitsyn,67.0,2.0,0.0,77.0,22.0,70.0,40.0,28.0,30.0,17.0,,,,,,1.0,147.0,,,1.63,2.44,R32,7-6(6) 6-3,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Milos Raonic,23.0,0.0,5965318.0,147882.0,,2.44,Milos Raonic,80.0,3.0,1.0,70.0,25.0,77.0,44.0,39.0,33.0,16.0,,,,,,2.0,147.0,,,hard
5203,H2H 1-0,Go Soeda,4.0,2.0,5965319.0,147883.0,,2.88,Go Soeda,57.0,3.0,0.0,64.0,21.0,66.0,27.0,18.0,39.0,18.0,,,,,,1.0,130.0,,,2.88,1.48,R32,6-1 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,Igor Andreev,7.0,0.0,5965319.0,147884.0,,1.48,Igor Andreev,73.0,6.0,3.0,66.0,30.0,64.0,34.0,24.0,30.0,19.0,,,,,,2.0,130.0,,,hard
5204,,M Fyrstenberg / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,7-6(3) 7-6(5),2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5205,,S Stakhovsky / M Youzhny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-0 6-1,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,M Fyrstenberg / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5206,,A Golubev / D Istomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-3 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5207,,J Brunstrom / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(5) 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,M Fyrstenberg / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5208,,M Melo / B Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,4-6 7-6(4) [10-5],2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,S Stakhovsky / M Youzhny,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5209,,E Butorac / J Rojer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-7(5) 7-6(3) [10-5],2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,A Golubev / D Istomin,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5210,,S Huss / R Hutchins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,5-7 6-1 [10-5],2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5211,,F Moser / D Skoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-4,2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,M Fyrstenberg / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
5212,,S Gonzalez / T Rettenmaier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 1-6 [20-18],2010-09-27,https://matchstat.com/tennis/tournaments/m/Kuala%20Lumpur/2010,Kuala Lumpur,J Brunstrom / S Lipsky,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
